year,from_country_id,to_country_id,fixed_effects
2013,LTU,NOR,-.0082530420605985
2014,LTU,NOR,.0102218995359044
2015,LTU,NOR,.0051310149866007
2017,LTU,NOR,-.0150431411435023
2018,LTU,NOR,-.0024347796365466
2019,LTU,NOR,-.0019669083110213
2021,LTU,NOR,-.0049528283874281
2022,LTU,NOR,-.013803905617285
2023,LTU,NOR,.0053563139227891
2024,LTU,NOR,.0189244730913182
2025,LTU,NOR,
2026,LTU,NOR,
1994,LTU,FRA,
1999,LTU,FRA,-.0938997969619201
2001,LTU,FRA,-.0988681759577511
2002,LTU,FRA,-.1121273777828555
2004,LTU,FRA,-.1130658903561406
2005,LTU,FRA,-.1189091162127559
2006,LTU,FRA,-.1079418313083059
2007,LTU,FRA,-.1099039013442432
2008,LTU,FRA,-.1236171704812355
2009,LTU,FRA,-.1180353239913429
2010,LTU,FRA,-.1053890578806923
2011,LTU,FRA,-.1145971934934802
2012,LTU,FRA,-.142770005122075
2013,LTU,FRA,-.1376796148491619
2014,LTU,FRA,-.1192046732526589
2015,LTU,FRA,-.1242955578019631
2016,LTU,FRA,-.131847439899982
2017,LTU,FRA,-.1444697139320652
2018,LTU,FRA,-.13186135242511
2019,LTU,FRA,-.1313934810995847
2021,LTU,FRA,-.1343794011759923
2022,LTU,FRA,-.1432304784058483
2023,LTU,FRA,-.1240702588657747
2024,LTU,FRA,-.1105020996972458
2025,LTU,FRA,
2026,LTU,FRA,
1994,LTU,PRT,
1999,LTU,PRT,.0240367393629976
2001,LTU,PRT,.0190683603671662
2008,LTU,PRT,-.0056806341563186
2009,LTU,PRT,-.0000987876664263
2010,LTU,PRT,.0125474784442246
2017,LTU,PRT,-.0265331776071474
2018,LTU,PRT,-.013924816100193
2021,LTU,PRT,-.0164428648510756
2022,LTU,PRT,-.0252939420809315
2023,LTU,PRT,-.0061337225408577
2024,LTU,PRT,.0074344366276712
2025,LTU,PRT,
1994,LTU,RUS,
2001,LTU,RUS,.0469424808829171
2002,LTU,RUS,.033683279057813
2004,LTU,RUS,.0327447664845262
2005,LTU,RUS,.0269015406279108
2006,LTU,RUS,.037868825532362
2007,LTU,RUS,.0359067554964236
2008,LTU,RUS,.0221934863594324
2009,LTU,RUS,.0277753328493252
2010,LTU,RUS,.040421598959975
2011,LTU,RUS,.0312134633471874
2012,LTU,RUS,.003040651718593
2013,LTU,RUS,.0081310419915055
2014,LTU,RUS,.0266059835880081
2015,LTU,RUS,.0215150990387046
2016,LTU,RUS,.013963216940685
2019,LTU,RUS,.0144171757410823
2021,LTU,RUS,.0114312556646751
1994,LTU,GBR,
1999,LTU,GBR,-.119002366521593
2001,LTU,GBR,-.1239707455174238
2002,LTU,GBR,-.1372299473425284
2004,LTU,GBR,-.1381684599158141
2005,LTU,GBR,-.1440116857724292
2006,LTU,GBR,-.1330444008679793
2007,LTU,GBR,-.135006470903917
2008,LTU,GBR,-.1487197400409081
2009,LTU,GBR,-.143137893551016
2010,LTU,GBR,-.130491627440366
2011,LTU,GBR,-.1396997630531535
2012,LTU,GBR,-.1678725746817479
2013,LTU,GBR,-.1627821844088351
2014,LTU,GBR,-.1443072428123323
2015,LTU,GBR,-.1493981273616364
2016,LTU,GBR,-.1569500094596549
2017,LTU,GBR,-.1695722834917388
2018,LTU,GBR,-.1569639219847837
2019,LTU,GBR,-.1564960506592583
2021,LTU,GBR,-.159481970735665
2022,LTU,GBR,-.1683330479655217
2023,LTU,GBR,-.1491728284254477
2024,LTU,GBR,-.1356046692569187
2025,LTU,GBR,
2026,LTU,GBR,
1994,LTU,CYP,
1999,LTU,CYP,.0507552744543036
2002,LTU,CYP,.032527693633368
2004,LTU,CYP,.0315891810600832
2005,LTU,CYP,.0257459552034676
2010,LTU,CYP,.0392660135355315
2012,LTU,CYP,.0018850662941494
2015,LTU,CYP,.0203595136142612
2016,LTU,CYP,.0128076315162413
2017,LTU,CYP,.0001853574841586
2018,LTU,CYP,.0127937189911137
2019,LTU,CYP,.0132615903166392
2021,LTU,CYP,.0102756702402313
2023,LTU,CYP,.0205848125504487
2024,LTU,CYP,.0341529717189772
2026,LTU,CYP,
1994,LTU,ISL,
1999,LTU,ISL,.1036617286936589
2001,LTU,ISL,.0986933496978283
2004,LTU,ISL,.0844956352994385
2008,LTU,ISL,.0739443551743435
2009,LTU,ISL,.0795262016642352
2010,LTU,ISL,.0921724677748866
2011,LTU,ISL,.0829643321620987
2012,LTU,ISL,.0547915205335044
2013,LTU,ISL,.0598819108064171
2014,LTU,ISL,.0783568524029197
2019,LTU,ISL,.0661680445559942
2021,LTU,ISL,.0631821244795866
2022,LTU,ISL,.0543310472497307
2025,LTU,ISL,
1994,LTU,SWE,
1999,LTU,SWE,.121628694369343
2001,LTU,SWE,.1166603153735129
2002,LTU,SWE,.1034011135484091
2004,LTU,SWE,.1024626009751233
2005,LTU,SWE,.096619375118507
2006,LTU,SWE,.1075866600229574
2007,LTU,SWE,.1056245899870201
2008,LTU,SWE,.0919113208500277
2009,LTU,SWE,.09749316733992
2011,LTU,SWE,.1009312978377833
2012,LTU,SWE,.0727584862091886
2013,LTU,SWE,.0778488764821014
2014,LTU,SWE,.096323818078604
2015,LTU,SWE,.0912329335293009
2016,LTU,SWE,.0836810514312809
2017,LTU,SWE,.0710587773991982
2018,LTU,SWE,.0836671389061536
2019,LTU,SWE,.0841350102316787
2021,LTU,SWE,.0811490901552703
2022,LTU,SWE,.0722980129254142
2023,LTU,SWE,.0914582324654896
2024,LTU,SWE,.1050263916340173
2025,LTU,SWE,
2026,LTU,SWE,
1994,LTU,GRC,
2001,LTU,GRC,.0477002790166037
2002,LTU,GRC,.0344410771914991
2004,LTU,GRC,.0335025646182145
2005,LTU,GRC,.0276593387615988
2006,LTU,GRC,.0386266236660482
2007,LTU,GRC,.0366645536301109
2008,LTU,GRC,.0229512844931194
2009,LTU,GRC,.0285331309830115
2010,LTU,GRC,.0411793970936618
2011,LTU,GRC,.0319712614808745
2012,LTU,GRC,.0037984498522794
2013,LTU,GRC,.0088888401251921
2014,LTU,GRC,.0273637817216949
2015,LTU,GRC,.0222728971723919
2017,LTU,GRC,.0020987410422895
2019,LTU,GRC,.01517497387477
2021,LTU,GRC,.012189053798362
2022,LTU,GRC,.0033379765685059
2024,LTU,GRC,.036066355277108
2025,LTU,GRC,
2026,LTU,GRC,
1994,LTU,BIH,
1999,LTU,BIH,.052326802770682
2001,LTU,BIH,.0473584237748516
2002,LTU,BIH,.0340992219497467
2004,LTU,BIH,.0331607093764616
2005,LTU,BIH,.0273174835198463
2006,LTU,BIH,.0382847684242955
2007,LTU,BIH,.036322698388358
2008,LTU,BIH,.0226094292513669
2009,LTU,BIH,.0281912757412589
2010,LTU,BIH,.04083754185191
2011,LTU,BIH,.0316294062391221
2012,LTU,BIH,.0034565946105273
1994,LTU,HRV,
1999,LTU,HRV,.0350366891477849
2001,LTU,HRV,.0300683101519545
2002,LTU,HRV,.0168091083268498
2004,LTU,HRV,.015870595753565
2005,LTU,HRV,.0100273698969497
2006,LTU,HRV,.0209946548013989
2008,LTU,HRV,.0053193156284702
2009,LTU,HRV,.0109011621183616
2016,LTU,HRV,-.0029109537902772
2017,LTU,HRV,-.0155332278223601
2023,LTU,HRV,.0048662272439299
2024,LTU,HRV,.0184343864124601
2026,LTU,HRV,
1994,LTU,AUT,
1999,LTU,AUT,-.0150904413262939
2002,LTU,AUT,-.0333180221472292
2004,LTU,AUT,-.0342565347205148
2011,LTU,AUT,-.0357878378578545
2014,LTU,AUT,-.0403953176170322
2015,LTU,AUT,-.0454862021663369
2016,LTU,AUT,-.0530380842643562
2017,LTU,AUT,-.0656603582964388
2018,LTU,AUT,-.0530519967894842
2023,LTU,AUT,-.0452609032301485
2024,LTU,AUT,-.0316927440616199
2025,LTU,AUT,
2026,LTU,AUT,
1994,LTU,ESP,
1999,LTU,ESP,-.0882027969227909
2001,LTU,ESP,-.0931711759186213
2002,LTU,ESP,-.1064303777437259
2004,LTU,ESP,-.1073688903170115
2005,LTU,ESP,-.1132121161736268
2006,LTU,ESP,-.1022448312691773
2007,LTU,ESP,-.1042069013051142
2008,LTU,ESP,-.1179201704421062
2009,LTU,ESP,-.112338323952214
2010,LTU,ESP,-.0996920578415633
2011,LTU,ESP,-.1089001934543509
2012,LTU,ESP,-.1370730050829455
2013,LTU,ESP,-.131982614810033
2014,LTU,ESP,-.1135076732135299
2015,LTU,ESP,-.1185985577628337
2016,LTU,ESP,-.1261504398608531
2017,LTU,ESP,-.1387727138929359
2018,LTU,ESP,-.1261643523859806
2019,LTU,ESP,-.1256964810604556
2021,LTU,ESP,-.128682401136863
2022,LTU,ESP,-.1375334783667196
2023,LTU,ESP,-.1183732588266456
2024,LTU,ESP,-.1048050996581164
2025,LTU,ESP,
1994,LTU,CHE,
2002,LTU,CHE,-.0328137471888963
2005,LTU,CHE,-.0395954856187974
2006,LTU,CHE,-.0286282007143475
2011,LTU,CHE,-.0352835628995207
2014,LTU,CHE,-.0398910426587003
2019,LTU,CHE,-.052079850505626
2021,LTU,CHE,-.0550657705820331
2022,LTU,CHE,-.0639168478118892
2023,LTU,CHE,-.0447566282718156
2024,LTU,CHE,-.0311884691032863
2025,LTU,CHE,
1994,LTU,SVK,
1994,LTU,ROU,
2002,LTU,ROU,-.0250184668451474
2004,LTU,ROU,-.0259569794184329
2005,LTU,ROU,-.0318002052750482
2006,LTU,ROU,-.020832920370598
2007,LTU,ROU,-.0227949904065357
2008,LTU,ROU,-.0365082595435275
2009,LTU,ROU,-.0309264130536349
2010,LTU,ROU,-.0182801469429847
2011,LTU,ROU,-.0274882825557725
2012,LTU,ROU,-.0556610941843669
2013,LTU,ROU,-.0505707039114541
2014,LTU,ROU,-.0320957623149514
2015,LTU,ROU,-.0371866468642551
2017,LTU,ROU,-.0573608029943574
2022,LTU,ROU,-.0561215674681408
2026,LTU,ROU,
1994,LTU,FIN,
2002,LTU,FIN,-.0491938584894759
2006,LTU,FIN,-.0450083120149256
2007,LTU,FIN,-.0469703820508642
2008,LTU,FIN,-.0606836511878557
2009,LTU,FIN,-.0551018046979637
2011,LTU,FIN,-.051663674200101
2013,LTU,FIN,-.0747460955557826
2014,LTU,FIN,-.0562711539592793
2018,LTU,FIN,-.0689278331317306
2021,LTU,FIN,-.0714458818826127
2022,LTU,FIN,-.0802969591124689
2023,LTU,FIN,-.0611367395723947
2024,LTU,FIN,-.0475685804038664
2025,LTU,FIN,
2026,LTU,FIN,
1994,LTU,NLD,
1999,LTU,NLD,-.0120889148719014
2001,LTU,NLD,-.0170572938677322
2004,LTU,NLD,-.0312550082661224
2013,LTU,NLD,-.0558687327591432
2014,LTU,NLD,-.03739379116264
2016,LTU,NLD,-.0500365578099632
2017,LTU,NLD,-.062658831842047
2018,LTU,NLD,-.0500504703350916
2019,LTU,NLD,-.0495825990095659
2021,LTU,NLD,-.0525685190859734
2022,LTU,NLD,-.0614195963158299
2025,LTU,NLD,
1994,LTU,EST,
1999,LTU,EST,.044470702061679
2001,LTU,EST,.0395023230658494
2002,LTU,EST,.0262431212407441
2009,LTU,EST,.020335175032256
2011,LTU,EST,.0237733055301178
2012,LTU,EST,-.0043995060984767
2013,LTU,EST,.0006908841744371
2015,LTU,EST,.0140749412216358
2018,LTU,EST,.006509146598489
2019,LTU,EST,.0069770179240142
2022,LTU,EST,-.0048599793822497
2023,LTU,EST,.0143002401578242
2024,LTU,EST,.0278683993263528
2025,LTU,EST,
1994,MLT,POL,
1995,MLT,POL,-.1060674755137219
1996,MLT,POL,-.0969440242066017
1997,MLT,POL,-.114569210004123
1998,MLT,POL,-.0929379664684924
1999,MLT,POL,-.0924463224415352
2001,MLT,POL,-.0974147014373661
2003,MLT,POL,-.1073034419907054
2004,MLT,POL,-.111612415835756
2008,MLT,POL,-.1221636959608508
2014,MLT,POL,-.1177511987322748
2015,MLT,POL,-.1228420832815787
2016,MLT,POL,-.1303939653795977
2017,MLT,POL,-.1430162394116806
2022,MLT,POL,-.1417770038854641
2023,MLT,POL,-.1226167843453903
2025,MLT,POL,
2026,MLT,POL,
1994,MLT,HUN,
1995,MLT,HUN,-.0618172971255313
1997,MLT,HUN,-.0703190316159312
1998,MLT,HUN,-.0486877880803007
2005,MLT,HUN,-.0732054633041802
2007,MLT,HUN,-.064200248435668
2011,MLT,HUN,-.0688935405849046
2012,MLT,HUN,-.0970663522134988
2013,MLT,HUN,-.0919759619405865
2014,MLT,HUN,-.0735010203440834
2015,MLT,HUN,-.0785919048933873
2016,MLT,HUN,-.0861437869914072
2017,MLT,HUN,-.0987660610234898
2018,MLT,HUN,-.0861576995165346
1994,MLT,RUS,
1995,MLT,RUS,.0679378637468944
1997,MLT,RUS,.0594361292564938
2000,MLT,RUS,.0435642938863623
2001,MLT,RUS,.0765906378232498
2002,MLT,RUS,.0633314359981467
2003,MLT,RUS,.0667018972699104
2004,MLT,RUS,.0623929234248604
2005,MLT,RUS,.056549697568245
2006,MLT,RUS,.0675169824726942
2007,MLT,RUS,.0655549124367584
2008,MLT,RUS,.0518416432997658
2009,MLT,RUS,.0574234897896573
2010,MLT,RUS,.0700697559003086
2011,MLT,RUS,.0608616202875205
2012,MLT,RUS,.0326888086589266
2013,MLT,RUS,.0377791989318385
2014,MLT,RUS,.0562541405283418
2015,MLT,RUS,.0511632559790381
2016,MLT,RUS,.0436113738810192
2019,MLT,RUS,.0440653326814163
2021,MLT,RUS,.0410794126050091
1994,MLT,SVK,
1996,MLT,SVK,-.0847220272070188
1998,MLT,SVK,-.0807159694689083
1994,MLT,ROU,
1998,MLT,ROU,.0223656268891643
2000,MLT,ROU,-.0151374520165976
2002,MLT,ROU,.0046296900951858
2003,MLT,ROU,.008000151366951
2004,MLT,ROU,.0036911775219
2005,MLT,ROU,-.0021520483347146
2006,MLT,ROU,.0088152365697355
2007,MLT,ROU,.0068531665337978
2008,MLT,ROU,-.0068601026031935
2009,MLT,ROU,-.0012782561133015
2010,MLT,ROU,.0113680099973487
2011,MLT,ROU,.0021598743845608
2012,MLT,ROU,-.026012937244034
2013,MLT,ROU,-.0209225469711207
2014,MLT,ROU,-.0024476053746172
2015,MLT,ROU,-.0075384899239213
2017,MLT,ROU,-.0277126460540237
2022,MLT,ROU,-.0264734105278071
2026,MLT,ROU,
1994,MLT,EST,
1996,MLT,EST,
1997,MLT,EST,
1998,MLT,EST,
1999,MLT,EST,
2000,MLT,EST,
2001,MLT,EST,
2002,MLT,EST,
2003,MLT,EST,
2009,MLT,EST,
2011,MLT,EST,
2012,MLT,EST,
2013,MLT,EST,
2015,MLT,EST,
2018,MLT,EST,
2019,MLT,EST,
2022,MLT,EST,
2023,MLT,EST,
2024,MLT,EST,
2025,MLT,EST,
1994,MLT,LTU,
1999,MLT,LTU,-.0094163881408204
2001,MLT,LTU,-.0143847671366509
2002,MLT,LTU,-.0276439689617554
2006,MLT,LTU,-.0234584224872059
2007,MLT,LTU,-.0254204925231434
2009,MLT,LTU,-.0335519151702431
2011,MLT,LTU,-.0301137846723805
2012,MLT,LTU,-.0582865963009747
2013,MLT,LTU,-.0531962060280624
2015,MLT,LTU,-.0398121489808631
2016,MLT,LTU,-.0473640310788825
2018,MLT,LTU,-.0473779436040104
2021,MLT,LTU,-.0498959923548925
2022,MLT,LTU,-.0587470695847483
2023,MLT,LTU,-.0395868500446746
2024,MLT,LTU,-.0260186908761463
2025,MLT,LTU,
2026,MLT,LTU,
1994,NLD,POL,
1996,NLD,POL,-.144801930856773
1997,NLD,POL,-.162427116654294
1998,NLD,POL,-.1407958731186632
1999,NLD,POL,-.1403042290917069
2001,NLD,POL,-.1452726080875378
2003,NLD,POL,-.1551613486408772
2004,NLD,POL,-.1594703224859274
2008,NLD,POL,-.1700216026110227
2014,NLD,POL,-.165609105382446
2015,NLD,POL,-.1706999899317495
2016,NLD,POL,-.1782518720297683
2017,NLD,POL,-.1908741460618522
2022,NLD,POL,-.1896349105356355
2023,NLD,POL,-.170474690995562
2025,NLD,POL,
1994,NLD,HUN,
1997,NLD,HUN,-.1181769382661031
1998,NLD,HUN,-.0965456947304721
2005,NLD,HUN,-.1210633699543519
2007,NLD,HUN,-.1120581550858391
2011,NLD,HUN,-.1167514472350761
2012,NLD,HUN,-.1449242588636706
2013,NLD,HUN,-.1398338685907574
2014,NLD,HUN,-.1213589269942551
2015,NLD,HUN,-.1264498115435591
2016,NLD,HUN,-.1340016936415779
2017,NLD,HUN,-.1466239676736611
2018,NLD,HUN,-.1340156061667059
1994,NLD,RUS,
1997,NLD,RUS,.0115782226063228
2000,NLD,RUS,-.0042936127638098
2001,NLD,RUS,.028732731173079
2003,NLD,RUS,.0188439906197392
2004,NLD,RUS,.0145350167746895
2005,NLD,RUS,.008691790918074
2006,NLD,RUS,.0196590758225227
2007,NLD,RUS,.0176970057865863
2008,NLD,RUS,.0039837366495937
2009,NLD,RUS,.0095655831394867
2010,NLD,RUS,.0222118492501374
2011,NLD,RUS,.0130037136373493
2012,NLD,RUS,-.0151690979912457
2013,NLD,RUS,-.0100787077183326
2014,NLD,RUS,.0083962338781702
2015,NLD,RUS,.0033053493288662
2016,NLD,RUS,-.0042465327691525
2019,NLD,RUS,-.0037925739687551
2021,NLD,RUS,-.0067784940451626
1994,NLD,SVK,
1996,NLD,SVK,
1998,NLD,SVK,
1994,NLD,ROU,
1998,NLD,ROU,-.0254922797610068
2000,NLD,ROU,-.062995358666769
2003,NLD,ROU,-.0398577552832201
2004,NLD,ROU,-.0441667291282709
2005,NLD,ROU,-.0500099549848863
2006,NLD,ROU,-.0390426700804361
2007,NLD,ROU,-.0410047401163735
2008,NLD,ROU,-.0547180092533656
2009,NLD,ROU,-.0491361627634728
2010,NLD,ROU,-.0364898966528223
2011,NLD,ROU,-.0456980322656099
2012,NLD,ROU,-.0738708438942045
2013,NLD,ROU,-.0687804536212921
2014,NLD,ROU,-.0503055120247892
2015,NLD,ROU,-.0553963965740931
2017,NLD,ROU,-.075570552704195
2022,NLD,ROU,-.0743313171779789
1994,NLD,EST,
1996,NLD,EST,
1997,NLD,EST,
1998,NLD,EST,
1999,NLD,EST,
2000,NLD,EST,
2001,NLD,EST,
2003,NLD,EST,
2009,NLD,EST,.0021254253224176
2011,NLD,EST,.0055635558202807
2012,NLD,EST,-.0226092558083143
2013,NLD,EST,-.0175188655354009
2015,NLD,EST,-.0041348084882022
2018,NLD,EST,-.0117006031113491
2019,NLD,EST,-.0112327317858237
2022,NLD,EST,-.0230697290920878
2023,NLD,EST,-.0039095095520138
2024,NLD,EST,.0096586496165149
2025,NLD,EST,
1994,NLD,LTU,
1999,NLD,LTU,
2001,NLD,LTU,
2006,NLD,LTU,
2007,NLD,LTU,
2009,NLD,LTU,-.0814098218204144
2011,NLD,LTU,-.0779716913225515
2012,NLD,LTU,-.106144502951146
2013,NLD,LTU,-.1010541126782332
2015,NLD,LTU,-.0876700556310342
2016,NLD,LTU,-.0952219377290534
2018,NLD,LTU,-.0952358502541814
2021,NLD,LTU,-.0977538990050636
2022,NLD,LTU,-.10660497623492
2023,NLD,LTU,-.0874447566948458
2024,NLD,LTU,-.0738765975263171
2025,NLD,LTU,
1994,NOR,POL,
1995,NOR,POL,-.1239103049918325
1996,NOR,POL,-.1147868536847114
1997,NOR,POL,-.132412039482233
1998,NOR,POL,-.1107807959466025
1999,NOR,POL,-.1102891519196458
2001,NOR,POL,-.1152575309154764
2003,NOR,POL,-.125146271468816
2004,NOR,POL,-.1294552453138667
2008,NOR,POL,-.140006525438961
2014,NOR,POL,-.1355940282103852
2015,NOR,POL,-.1406849127596888
2016,NOR,POL,-.1482367948577076
2017,NOR,POL,-.1608590688897913
2022,NOR,POL,-.1596198333635745
2023,NOR,POL,-.1404596138235006
2025,NOR,POL,
2026,NOR,POL,
1994,NOR,HUN,
1995,NOR,HUN,-.0796601266036413
1997,NOR,HUN,-.0881618610940418
1998,NOR,HUN,-.0665306175584108
2005,NOR,HUN,-.0910482927822905
2007,NOR,HUN,-.0820430779137785
2011,NOR,HUN,-.0867363700630154
2012,NOR,HUN,-.1149091816916093
2013,NOR,HUN,-.1098187914186969
2014,NOR,HUN,-.0913438498221937
2015,NOR,HUN,-.0964347343714977
2016,NOR,HUN,-.1039866164695166
2017,NOR,HUN,-.1166088905015998
2018,NOR,HUN,-.1040005289946452
1994,NOR,RUS,
1995,NOR,RUS,.0500950342687836
1997,NOR,RUS,.0415932997783836
2000,NOR,RUS,.0257214644082515
2001,NOR,RUS,.0587478083451394
2003,NOR,RUS,.0488590677918009
2004,NOR,RUS,.0445500939467499
2005,NOR,RUS,.0387068680901344
2006,NOR,RUS,.0496741529945844
2007,NOR,RUS,.0477120829586467
2008,NOR,RUS,.0339988138216553
2009,NOR,RUS,.0395806603115476
2010,NOR,RUS,.0522269264221984
2011,NOR,RUS,.0430187908094107
2012,NOR,RUS,.0148459791808158
2013,NOR,RUS,.0199363694537285
2014,NOR,RUS,.0384113110502316
2015,NOR,RUS,.0333204265009274
2016,NOR,RUS,.0257685444029089
2019,NOR,RUS,.0262225032033055
2021,NOR,RUS,.0232365831268987
1994,NOR,SVK,
1996,NOR,SVK,-.1025648566851279
1998,NOR,SVK,-.0985587989470182
1994,NOR,ROU,
1998,NOR,ROU,.0045227974110548
2000,NOR,ROU,-.0329802814947082
2003,NOR,ROU,-.0098426781111595
2004,NOR,ROU,-.0141516519562095
2005,NOR,ROU,-.0199948778128243
2006,NOR,ROU,-.0090275929083746
2007,NOR,ROU,-.0109896629443123
2008,NOR,ROU,-.0247029320813048
2009,NOR,ROU,-.0191210855914124
2010,NOR,ROU,-.0064748194807618
2011,NOR,ROU,-.0156829550935489
2012,NOR,ROU,-.0438557667221439
2013,NOR,ROU,-.0387653764492312
2014,NOR,ROU,-.0202904348527283
2015,NOR,ROU,-.0253813194020316
2017,NOR,ROU,-.0455554755321341
2022,NOR,ROU,-.0443162400059174
2026,NOR,ROU,
1994,NOR,EST,
1996,NOR,EST,.051778327758836
1997,NOR,EST,.0341531419613145
1998,NOR,EST,.0557843854969455
1999,NOR,EST,.056276029523902
2000,NOR,EST,.0182813065911829
2001,NOR,EST,.0513076505280716
2003,NOR,EST,.0414189099747316
2009,NOR,EST,.0321405024944794
2011,NOR,EST,.0355786329923418
2012,NOR,EST,.0074058213637471
2013,NOR,EST,.0124962116366599
2015,NOR,EST,.0258802686838588
2018,NOR,EST,.0183144740607114
2019,NOR,EST,.0187823453862374
2022,NOR,EST,.0069453480799733
2023,NOR,EST,.0261055676200473
2024,NOR,EST,.0396737267885756
2025,NOR,EST,
1994,NOR,LTU,
1999,NOR,LTU,-.0272592176189301
2001,NOR,LTU,-.0322275966147611
2006,NOR,LTU,-.0413012519653166
2007,NOR,LTU,-.043263322001254
2009,NOR,LTU,-.0513947446483537
2011,NOR,LTU,-.0479566141504899
2012,NOR,LTU,-.0761294257790846
2013,NOR,LTU,-.0710390355061725
2015,NOR,LTU,-.0576549784589726
2016,NOR,LTU,-.0652068605569922
2018,NOR,LTU,-.0652207730821202
2021,NOR,LTU,-.0677388218330019
2022,NOR,LTU,-.0765898990628587
2023,NOR,LTU,-.0574296795227845
2024,NOR,LTU,-.0438615203542554
2025,NOR,LTU,
2026,NOR,LTU,
1994,POL,IRL,
1995,POL,IRL,-.0170046609919611
1996,POL,IRL,-.0078812096848396
1997,POL,IRL,-.0255063954823618
1998,POL,IRL,-.0038751519467312
1999,POL,IRL,-.0033835079197745
2001,POL,IRL,-.0083518869156052
2003,POL,IRL,-.0182406274689448
2004,POL,IRL,-.0225496013139951
2006,POL,IRL,-.0174255422661609
2007,POL,IRL,-.0193876123020981
2010,POL,IRL,-.0148727688385469
2011,POL,IRL,-.0240809044513348
2018,POL,IRL,-.0413450633829648
2024,POL,IRL,-.0199858106551005
1994,POL,DEU,
1995,POL,DEU,-.1854692135431176
1997,POL,DEU,-.1939709480335179
1998,POL,DEU,-.1723397044978874
1999,POL,DEU,-.1718480604709303
2001,POL,DEU,-.1768164394667617
2003,POL,DEU,-.1867051800201014
2004,POL,DEU,-.1910141538651519
2005,POL,DEU,-.1968573797217673
2006,POL,DEU,-.1858900948173174
2007,POL,DEU,-.1878521648532544
2008,POL,DEU,-.2015654339902463
2009,POL,DEU,-.1959835875003539
2010,POL,DEU,-.1833373213897037
2011,POL,DEU,-.192545457002491
2014,POL,DEU,-.19715293676167
2015,POL,DEU,-.2022438213109738
2016,POL,DEU,-.2097957034089929
2017,POL,DEU,-.2224179774410759
2018,POL,DEU,-.2098096159341206
2019,POL,DEU,-.2093417446085954
2021,POL,DEU,-.212327664685003
2022,POL,DEU,-.2211787419148594
2023,POL,DEU,-.2020185223747855
2024,POL,DEU,-.1884503632062563
2025,POL,DEU,
2026,POL,DEU,
1994,POL,HUN,
1995,POL,HUN,-.1005785838920542
1997,POL,HUN,-.1090803183824553
1998,POL,HUN,-.0874490748468245
2005,POL,HUN,-.1119667500707028
2007,POL,HUN,-.1029615352021911
2011,POL,HUN,-.1076548273514284
2014,POL,HUN,-.112262307110607
2015,POL,HUN,-.1173531916599111
2016,POL,HUN,-.1249050737579296
2017,POL,HUN,-.137527347790013
2018,POL,HUN,-.1249189862830579
1994,POL,MLT,
1995,POL,MLT,
1996,POL,MLT,
1997,POL,MLT,
1998,POL,MLT,
1999,POL,MLT,
2001,POL,MLT,
2003,POL,MLT,
2004,POL,MLT,
2005,POL,MLT,
2006,POL,MLT,
2009,POL,MLT,
2014,POL,MLT,
2016,POL,MLT,
2019,POL,MLT,
2021,POL,MLT,
2025,POL,MLT,
2026,POL,MLT,
1994,POL,NOR,
1995,POL,NOR,.0127924929282682
1996,POL,NOR,.0219159442353876
1997,POL,NOR,.0042907584378667
1998,POL,NOR,.0259220019734979
1999,POL,NOR,.0264136460004536
2001,POL,NOR,.0214452670046232
2003,POL,NOR,.0115565264512835
2004,POL,NOR,.0072475526062333
2005,POL,NOR,.0014043267496175
2006,POL,NOR,.0123716116540677
2008,POL,NOR,-.0033037275188615
2009,POL,NOR,.002278118971031
2010,POL,NOR,.0149243850816816
2014,POL,NOR,.0011087697097145
2015,POL,NOR,-.003982114839589
2017,POL,NOR,-.0241562709696912
2018,POL,NOR,-.0115479094627364
2019,POL,NOR,-.0110800381372109
2021,POL,NOR,-.0140659582136182
2022,POL,NOR,-.0229170354434746
2023,POL,NOR,-.003756815903401
2024,POL,NOR,.0098113432651283
2025,POL,NOR,
2026,POL,NOR,
1994,POL,FRA,
1995,POL,FRA,-.1166340798602959
1996,POL,FRA,-.1075106285531759
1997,POL,FRA,-.1251358143506964
1998,POL,FRA,-.103504570815066
1999,POL,FRA,-.10301292678811
2001,POL,FRA,-.1079813057839397
2003,POL,FRA,-.1178700463372802
2004,POL,FRA,-.1221790201823305
2005,POL,FRA,-.1280222460389458
2006,POL,FRA,-.117054961134496
2007,POL,FRA,-.1190170311704335
2008,POL,FRA,-.1327303003074255
2009,POL,FRA,-.1271484538175327
2010,POL,FRA,-.1145021877068824
2011,POL,FRA,-.1237103233196699
2014,POL,FRA,-.1283178030788491
2015,POL,FRA,-.1334086876281528
2016,POL,FRA,-.1409605697261721
2017,POL,FRA,-.1535828437582551
2018,POL,FRA,-.1409744822512997
2019,POL,FRA,-.1405066109257748
2021,POL,FRA,-.1434925310021818
2022,POL,FRA,-.1523436082320384
2023,POL,FRA,-.1331833886919646
2024,POL,FRA,-.1196152295234355
2025,POL,FRA,
2026,POL,FRA,
1994,POL,PRT,
1995,POL,PRT,
1996,POL,PRT,
1997,POL,PRT,
1998,POL,PRT,
1999,POL,PRT,
2001,POL,PRT,
2003,POL,PRT,
2008,POL,PRT,
2009,POL,PRT,
2010,POL,PRT,
2017,POL,PRT,
2018,POL,PRT,
2021,POL,PRT,
2022,POL,PRT,
2023,POL,PRT,
